,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
0,2022-02-18T00:00:00+00:00,Elrond,total,total,total,total,,170.89424638198747,3485874007.3030987,3740115313.3434925,3485874007.3030987,170340629.7772985,0.04886597433539637,8321.519097426255,8928.446909256882,704.4499192609799,755.8287892768601,,,12512.530725315435,11433.176739674462,1079.353985640973,897212.7486022314
1,2022-02-17T00:00:00+00:00,Elrond,total,total,total,total,,190.97434877252869,3895464783.289283,4200729650.600487,3895464783.289283,146294004.54039034,0.037554954974297436,9248.023491396218,9972.737183098026,784.2467200854186,845.7035639447472,,,15257.646844692943,13955.607999319396,1302.038845373547,1001350.592708941
2,2022-02-16T00:00:00+00:00,Elrond,total,total,total,total,,194.34925248607618,3964305539.3783417,4257432873.993416,3964305539.3783417,163928276.33725673,0.041351070120332595,9375.529076461671,10068.77126516045,797.7091388613551,856.693077245979,,,17575.468111405466,15959.233625477265,1616.2344859281998,1017325.3653902992
3,2022-02-15T00:00:00+00:00,Elrond,total,total,total,total,,187.52906536243935,3825188433.199776,4107256858.8354654,3825188433.199776,167205315.65694264,0.043711654622220826,9087.229805243987,9757.319828079999,773.3253900917027,830.350208370996,,,17085.13347131219,15544.373876798018,1540.759594514174,981531.6918298762
4,2022-02-14T00:00:00+00:00,Elrond,total,total,total,total,,191.77118677864271,3911718559.8344297,3949709196.456526,3911718559.8344297,197231003.6845088,0.05042055062694923,9273.865946461003,9363.933794100058,790.3863121069191,798.0625492172912,,,14272.49069667473,12973.092638153857,1299.3980585208726,1004976.2588949808
5,2022-02-13T00:00:00+00:00,Elrond,total,total,total,total,,199.8876457152515,4077276814.9393225,4078066076.526501,4077276814.9393225,308973658.9700254,0.07577941675137981,9271.91095994796,9273.705776315004,796.2348073060898,796.3889389916008,,,16500.6745639586,15044.736876845034,1455.9376871135648,1047759.2992483495
6,2022-02-12T00:00:00+00:00,Elrond,total,total,total,total,,194.75087874282556,3972497848.7081933,3987465732.293822,3972497848.7081933,398747086.9059418,0.1003769170159801,8968.445464923137,9002.23746501363,769.9588889090708,772.8599993574146,,,19322.348853933625,17725.290697608714,1597.058156324912,1017730.5642678081
7,2022-02-11T00:00:00+00:00,Elrond,total,total,total,total,,177.04391578201214,3611313998.2267056,3631711677.341134,3611313998.2267056,235634387.57538354,0.06524893368205842,8122.285298767515,8168.162164994448,699.0830997180672,703.0317103205712,,,17619.040559143705,16127.432564561734,1491.6079945819708,925232.6715567738
8,2022-02-10T00:00:00+00:00,Elrond,total,total,total,total,,178.42220985636442,3639428224.363174,3665846291.1795125,3639428224.363174,113169725.24849176,0.0310954683735504,8185.334732612722,8244.750856945851,705.8691859938397,710.9929851649149,,,16136.69398769641,14680.833430846975,1455.8605568494356,934007.7973309612
9,2022-02-09T00:00:00+00:00,Elrond,total,total,total,total,,173.0665349635828,3530184008.741173,3563127177.219453,3530184008.741173,179805369.0992476,0.05093371015619221,7912.6542471462335,7986.493996385557,682.7367769049657,689.1079781262637,,,13867.96860011187,12622.879088819045,1245.0895112928254,907461.2907403621
10,2022-02-08T00:00:00+00:00,Elrond,total,total,total,total,,176.40981173324602,3598379643.39431,3625161742.337583,3598379643.39431,199022421.6655947,0.05530890050218802,8043.376730594257,8103.242151362811,694.3073522135244,699.4749582047822,,,18642.399862418344,16980.3948207529,1662.0050416654444,920991.8307827531
11,2022-02-07T00:00:00+00:00,Elrond,total,total,total,total,,166.17073395329163,3389524542.374012,3395272027.418677,3389524542.374012,107238074.95993453,0.03163808776697198,7625.366003032835,7638.296039831397,657.1686187678513,658.2829540561704,,,17875.233292345958,16545.345680459202,1329.8876118867558,866985.630431133
12,2022-02-06T00:00:00+00:00,Elrond,total,total,total,total,,160.86093340412006,3281216064.4106965,3316149217.983426,3281216064.4106965,133964977.59091593,0.04082784399477696,7331.767123401405,7409.824082118407,636.4940017826209,643.2703744066489,,,13537.143750850073,12376.936185281655,1160.207565568418,842832.6989655484
