,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
111,2021-10-30T00:00:00+00:00,SpookySwap,total,total,total,total,,27.60622240881548,377266635.43887234,156013980.91500843,377266635.43887234,6351351.562255865,0.01683517959351844,23.01070780450813,9.515795437561414,3.4516061706762184,1.4273693156342118,657938345.9226764,178095833.58908606,356191.6671781719,302762.9171014461,53428.750076725795,
112,2021-10-29T00:00:00+00:00,SpookySwap,total,total,total,total,,30.435032867774524,415925159.1710066,175626041.49233934,415925159.1710066,21416215.067778513,0.05149054967115679,26.07356071807764,11.00966401179739,3.9110341077116453,1.6514496017696083,640978255.2531095,153653357.08432427,307306.7141686484,261210.7070433513,46096.00712529728,
113,2021-10-28T00:00:00+00:00,SpookySwap,total,total,total,total,,28.671598696643475,391826067.7883297,161285498.79897332,391826067.7883297,7594016.085725144,0.01938108949358506,24.906502602041268,10.25214508616672,3.7359753903061894,1.5378217629250077,608491097.371536,337188748.74222714,674377.4974844542,573220.8728617865,101156.62462266811,
114,2021-10-27T00:00:00+00:00,SpookySwap,total,total,total,total,,26.085992975693895,356491180.0058328,147172736.07453597,356491180.0058328,11792518.157420762,0.0330794107086403,23.998906727512228,9.907635767672495,3.599836009126834,1.4861453651508743,617269562.0546317,347252311.2318783,694504.6224637562,590328.9290941925,104175.69336956342,
115,2021-10-26T00:00:00+00:00,SpookySwap,total,total,total,total,,26.164730489893646,357567206.8748866,146792955.9143058,357567206.8748866,7705070.726812147,0.021548594442297852,25.833042672045153,10.605303342084081,3.8749564008067723,1.5907955013126118,553277277.0426012,344202268.1620127,688404.5363240252,585143.8558754217,103260.68044860374,
116,2021-10-25T00:00:00+00:00,SpookySwap,total,total,total,total,,22.594253695235025,308773070.99908185,127425363.39021719,308773070.99908185,4934839.335909644,0.015982091054580073,24.005148892885003,9.90651422747043,3.6007723339327495,1.485977134120564,521380515.9463912,138264012.45755878,276528.02491511754,235048.8211778498,41479.20373726762,
117,2021-10-24T00:00:00+00:00,SpookySwap,total,total,total,total,,23.130948343256552,316107540.05894405,131923776.18232048,316107540.05894405,3642677.8887981097,0.011523540020965225,25.00927999693453,10.437329828264637,3.7513919995401785,1.565599474239695,516129541.3518273,146969282.99456793,293938.5659891358,249847.7810907656,44090.784898370366,
118,2021-10-23T00:00:00+00:00,SpookySwap,total,total,total,total,,24.001706980844386,328007327.60021937,135479555.18993464,328007327.60021937,4400927.149522501,0.013417161079054985,26.645959777912488,11.00579918360964,3.9968939666868724,1.6508698775414454,473479308.37376195,100563664.5061566,201127.32901231322,170958.2296604663,30169.099351847,
119,2021-10-22T00:00:00+00:00,SpookySwap,total,total,total,total,,21.664904770330214,296072588.5913327,122391901.07951671,296072588.5913327,2594661.122456689,0.00876359792306908,24.194005727600587,10.001433668069188,3.6291008591400864,1.5002150502103775,495153784.031294,131675445.12950274,263350.89025900577,223848.25672015466,39502.63353885085,
120,2021-10-21T00:00:00+00:00,SpookySwap,total,total,total,total,,23.81311280036073,325429999.5297297,132995702.38808745,325429999.5297297,3471954.1291047228,0.01066882012759104,26.818224002951325,10.959986919545628,4.022733600442698,1.643998037931844,491959931.16042584,125036516.56196599,250073.03312393228,212562.0781553424,37510.95496858981,
121,2021-10-20T00:00:00+00:00,SpookySwap,total,total,total,total,,24.289593794005057,331941588.78887314,136615953.1342204,331941588.78887314,3983723.1989264064,0.012001277735222863,27.446560485735695,11.29607782711349,4.116984072860354,1.6944116740670228,491959931.16042584,104132804.89899181,208265.60979798363,177025.768328286,31239.84146969753,
122,2021-10-19T00:00:00+00:00,SpookySwap,total,total,total,total,,22.592981402872724,308755683.85165864,129184587.76989219,308755683.85165864,3402819.94890556,0.01102107629714257,25.78300528241043,10.787710423097531,3.867450792361563,1.618156563464629,459534997.952072,130378258.34195736,260756.5166839146,221643.0391813275,39113.47750258723,
123,2021-10-18T00:00:00+00:00,SpookySwap,total,total,total,total,,24.45181450817671,334158497.06874293,137735173.78645405,334158497.06874293,3741250.1273998483,0.011196034696763075,28.609153390205233,11.792268485312835,4.291373008530783,1.7688402727969248,470216873.16163313,96455365.64249802,192910.7312849961,163974.12159224667,28936.6096927494,
124,2021-10-17T00:00:00+00:00,SpookySwap,total,total,total,total,,21.512520351169655,293990103.11908454,121559794.51133046,293990103.11908454,2189423.7126258714,0.007447270127113825,25.529503205421314,10.55600556175971,3.829425480813196,1.583400834263956,447328969.44878995,136175781.2343951,272351.5624687896,231498.8280984714,40852.73437031848,
125,2021-10-16T00:00:00+00:00,SpookySwap,total,total,total,total,,19.578025053254507,267553290.3777761,110126492.26449633,267553290.3777761,3132144.5161832315,0.011706619312215337,23.82869725549069,9.808030543278242,3.5743045883236024,1.4712045814917358,416196682.19244283,97544865.39496161,195089.73078992337,165826.27117143487,29263.45961848849,
126,2021-10-15T00:00:00+00:00,SpookySwap,total,total,total,total,,21.705305296449737,296624702.1812821,122951987.09839222,296624702.1812821,2886471.3172019636,0.009731055087374003,26.520374842973283,10.992789075081753,3.9780562264459918,1.6489183612622627,423188989.9215399,120029170.86120856,240058.34172241733,204049.5904640545,36008.75125836255,
127,2021-10-14T00:00:00+00:00,SpookySwap,total,total,total,total,,20.95234633067897,286334764.9550588,118345174.47600847,286334764.9550588,3097669.347852134,0.0108183487546066,26.093485577887172,10.78471244624084,3.9140228366830754,1.6177068669361259,417553457.8839575,100604220.92730716,201208.4418546144,171027.17557642216,30181.26627819213,
128,2021-10-13T00:00:00+00:00,SpookySwap,total,total,total,total,,21.871199032382897,298891805.9765447,123453732.63420787,298891805.9765447,5717277.895161683,0.01912825236704663,27.473154472775693,11.347462188931674,4.120973170916354,1.7021193283397513,414700273.9002045,99215407.41871348,198430.81483742685,168666.1926118129,29764.62222561404,
129,2021-10-12T00:00:00+00:00,SpookySwap,total,total,total,total,,25.437244698785285,347625386.0535997,143582562.68186948,347625386.0535997,6949320.204593865,0.019990830599242723,32.375346907280736,13.372254913354219,4.85630203609211,2.0058382370031325,428219788.53884053,146074592.95316952,292149.185906339,248326.8080203881,43822.377885950846,
130,2021-10-11T00:00:00+00:00,SpookySwap,total,total,total,total,,22.10734368607723,302118958.8139314,126142957.48448178,302118958.8139314,6993512.04944276,0.023148206510766885,28.820070977653685,12.033170650084596,4.323010646648052,1.8049755975126889,389509627.39153326,160342891.9624059,320685.7839248113,272582.91633608995,48102.86758872176,
131,2021-10-10T00:00:00+00:00,SpookySwap,total,total,total,total,,24.189190035830645,330569471.0296616,136537818.29244897,330569471.0296616,7643083.341875937,0.023120959470543885,32.11567991160787,13.26500252564493,4.817351986741181,1.9897503788467392,420461335.67744976,150288541.45521137,300577.0829104227,255490.52047385927,45086.56243656338,
