,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
44,2022-01-05T00:00:00+00:00,Filecoin,total,total,total,total,,36.37876929841391,71695963363.64616,5369065733.89456,71695963363.64616,700226221.1739333,0.009766605933200792,8085.963584605176,605.5301856734129,8009.7810404736965,599.8251352350414,,,222.62584736047143,222.40776558814935,0.2180817723220937,
45,2022-01-04T00:00:00+00:00,Filecoin,total,total,total,total,,35.02749086803488,69032838395.23874,5078039693.250705,69032838395.23874,312920827.4631372,0.004532927150866213,7785.613068717035,572.7079042133569,7691.454770973475,565.7816415171428,,,277.3521773506624,277.18287235579675,0.16930499486562187,
46,2022-01-03T00:00:00+00:00,Filecoin,total,total,total,total,,35.81733512009057,70589478316.00813,5184849454.203507,70589478316.00813,299853767.5908143,0.004247853571724358,7961.171534484231,584.7539444986979,7864.812841693168,577.6763271590582,,,219.30345626887853,219.108511374617,0.19494489426153602,
47,2022-01-02T00:00:00+00:00,Filecoin,total,total,total,total,,36.01532114724631,70979672905.41362,5176621123.917549,70979672905.41362,268249371.6999773,0.0037792421508822975,8005.1767596386835,583.825839404211,7907.349320794928,576.6911828794878,,,206.63739140928314,206.45504382542535,0.1823475838578067,
48,2022-01-01T00:00:00+00:00,Filecoin,total,total,total,total,,34.38733032783902,67771197951.59856,4957453323.829614,67771197951.59856,474266102.03446984,0.006998048084869113,7643.318967816387,559.1076765258437,7548.684978649598,552.1852139116043,,,202.28917903328528,202.11877012655316,0.17040890673212322,
49,2021-12-31T00:00:00+00:00,Filecoin,total,total,total,total,,34.8996167407994,68780821658.05261,4999924297.515744,68780821658.05261,465551164.22614574,0.006768618824309155,7757.183577521806,563.8974602886346,7659.649078901784,556.8073282177979,,,202.8424198866599,202.62807668299712,0.21434320366278797,
50,2021-12-30T00:00:00+00:00,Filecoin,total,total,total,total,,34.24363830939812,67488007016.65299,4875917099.339858,67488007016.65299,548657597.3784077,0.00812970513772949,7611.377112527143,549.9116873215335,7514.285423993725,542.8969443286479,,,218.46016438943275,218.19614008413663,0.2640243052961151,
51,2021-12-29T00:00:00+00:00,Filecoin,total,total,total,total,,36.306418131203955,71553372321.29808,5206869983.490589,71553372321.29808,983947842.1804224,0.013751243446111446,8069.842250572901,587.2346476883691,7965.45795278806,579.6387028816998,,,358.67390787853077,234.82691580518986,123.84699207334087,
52,2021-12-28T00:00:00+00:00,Filecoin,total,total,total,total,,39.18338795724403,77223358613.41483,5601612423.670013,77223358613.41483,888292611.8543105,0.011502900518755747,7516.641636747731,545.2406361585922,7431.547797992181,539.0681164325715,,,9524.689681688362,243.79898162390126,9280.890700064461,
53,2021-12-27T00:00:00+00:00,Filecoin,total,total,total,total,,37.17956192389591,73274180544.86728,5284753492.80639,73274180544.86728,425756507.2152896,0.005810457436021276,4716.05059218672,340.1357020164756,4680.292261056197,337.55670401289854,,,53590.716766583224,253.6934083149904,53337.023358268234,
54,2021-12-26T00:00:00+00:00,Filecoin,total,total,total,total,,37.082641597021826,73083168140.13867,5267872229.783002,73083168140.13867,304536180.31173974,0.004166981099229094,4250.97264044009,306.4122874257648,4221.4684455516035,304.2856099311996,,,7457.494008737186,240.43313508069488,7217.060873656491,
55,2021-12-25T00:00:00+00:00,Filecoin,total,total,total,total,,36.42301281868787,71783159326.28638,5149825194.370931,71783159326.28638,438864869.58189833,0.006113758069452786,4194.83342069376,300.94327191541163,4165.359791690935,298.8287921595351,,,85745.05290525248,241.0052442473787,85504.0476610051,
56,2021-12-24T00:00:00+00:00,Filecoin,total,total,total,total,,37.47578281237537,73857978248.24083,5280298415.792447,73857978248.24083,513908750.1254899,0.006958066850925889,4353.506704397275,311.2434851263784,4322.389055106917,309.0188036749203,,,220660.1956385602,240.7079923302814,220419.4876462299,
57,2021-12-23T00:00:00+00:00,Filecoin,total,total,total,total,,35.69366904226607,70345754881.8177,5035386743.111895,70345754881.8177,499519867.2035817,0.007100924114650347,3864.7424292947867,276.6403292808076,3838.763111428635,274.780715818729,,,188731.84260599865,240.02407991731675,188491.81852608133,
