,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
21,2022-01-28T00:00:00+00:00,GMX,total,total,total,total,,36.85292809738465,488301297.29034656,257335482.07906783,488301297.29034656,9587999.64278054,0.019635417100027617,11.394180923171348,6.004749643368157,5.697090461585674,3.0023748216840787,179616260.0294853,,173428.25298110617,86714.12649055308,86714.12649055308,
22,2022-01-27T00:00:00+00:00,GMX,total,total,total,total,,41.258985456950086,546681557.3045887,297798758.17817986,546681557.3045887,5704109.710686361,0.01043406281860038,12.710136891489775,6.923707105142827,6.355068445744887,3.4618535525714136,171098263.5061455,,185144.07760340112,92572.03880170056,92572.03880170056,
23,2022-01-26T00:00:00+00:00,GMX,total,total,total,total,,44.46906367425667,589215093.6839008,320756862.7519253,589215093.6839008,6267951.847004341,0.010637799191150626,13.92070696924034,7.578153279857833,6.96035348462017,3.7890766399289166,171098263.5061455,,299237.7595024817,149618.87975124086,149618.87975124086,
24,2022-01-25T00:00:00+00:00,GMX,total,total,total,total,,42.97983916043763,569482868.8757986,310323237.0446829,569482868.8757986,19093038.197841868,0.03352697550943533,13.943863675037882,7.598305671757168,6.971931837518941,3.799152835878584,153650380.35380644,,265998.5479924287,132999.27399621435,132999.27399621435,
25,2022-01-24T00:00:00+00:00,GMX,total,total,total,total,,40.48441799924134,536418538.48994774,293398797.2582572,536418538.48994774,5887021.57339351,0.010974679566380851,13.575143688077095,7.425043217003732,6.787571844038547,3.712521608501866,146089370.83811417,,378336.58189028554,189168.29094514277,189168.29094514277,
26,2022-01-23T00:00:00+00:00,GMX,total,total,total,total,,34.87221644153114,462056867.85028756,252635896.111722,462056867.85028756,10188298.936340755,0.02204988096755635,12.272333317179404,6.710065666574922,6.136166658589702,3.355032833287461,152099208.12906763,,171720.4712940169,85860.23564700845,85860.23564700845,
27,2022-01-22T00:00:00+00:00,GMX,total,total,total,total,,38.45148415484037,509482165.0516349,275001226.1894424,509482165.0516349,14603642.854186906,0.028663697879800873,13.5817909165646,7.330990978899842,6.7908954582823,3.665495489449921,168988220.54645962,,326286.8426622436,163143.4213311218,163143.4213311218,
28,2022-01-21T00:00:00+00:00,GMX,total,total,total,total,,49.17536129939004,651573537.216918,358511868.7006248,651573537.216918,6332107.759069453,0.009718178221472806,18.08978811388927,9.953448644968084,9.044894056944635,4.976724322484042,168988220.54645962,,621306.4889575687,310653.2444787843,310653.2444787843,
29,2022-01-20T00:00:00+00:00,GMX,total,total,total,total,,57.4957929575119,761819256.6870327,414286629.93060005,761819256.6870327,6671825.677214455,0.00875775404553123,23.292065543770253,12.666510138132974,11.646032771885126,6.333255069066487,172586400.55758673,,284891.1698498503,142445.58492492515,142445.58492492515,
30,2022-01-19T00:00:00+00:00,GMX,total,total,total,total,,49.03955225625935,649774067.3954364,352403242.18708736,649774067.3954364,4844740.344052529,0.0074560383172450305,20.50505950020109,11.120864638496577,10.252529750100544,5.560432319248289,165919455.5453936,,166775.31046056972,83387.65523028486,83387.65523028486,
31,2022-01-18T00:00:00+00:00,GMX,total,total,total,total,,49.695668159430184,658467603.1124499,354627590.205807,658467603.1124499,8773911.341026906,0.013324742629028842,21.14018775626441,11.385364754569512,10.570093878132205,5.692682377284756,166613118.07352954,,302645.75664109224,151322.87832054612,151322.87832054612,
32,2022-01-17T00:00:00+00:00,GMX,total,total,total,total,,58.0442117057649,769085805.101385,411705380.7547074,769085805.101385,11201402.728659589,0.014564568289207939,25.787462492616687,13.80448968606425,12.893731246308343,6.902244843032125,165674440.2098523,,261281.50560309197,130640.75280154598,130640.75280154598,
33,2022-01-16T00:00:00+00:00,GMX,total,total,total,total,,51.335635691614364,680197172.9138904,363661863.7817019,680197172.9138904,7272551.57773995,0.010691828586386407,23.445116351153,12.534739996513506,11.7225581755765,6.267369998256753,157971658.29106092,,146990.5470220825,73495.27351104125,73495.27351104125,
34,2022-01-15T00:00:00+00:00,GMX,total,total,total,total,,43.23409727931097,572851788.9508704,306570930.0977986,572851788.9508704,3052666.301441208,0.0053288937214142395,19.968431937395977,10.68643036421955,9.984215968697988,5.343215182109775,151118370.44102475,,191083.30657405755,95541.65328702878,95541.65328702878,
35,2022-01-14T00:00:00+00:00,GMX,total,total,total,total,,40.44300325120863,535869793.07851434,286319022.51091677,535869793.07851434,4451148.613711411,0.008306399560497786,18.848260366882478,10.070758893264106,9.424130183441239,5.035379446632053,151118370.44102475,,159418.67478065996,79709.33739032998,79709.33739032998,
36,2022-01-13T00:00:00+00:00,GMX,total,total,total,total,,42.92436922950498,568747892.290941,305190263.5839165,568747892.290941,6301078.731258258,0.01107886080399743,20.28476452436684,10.884809800336553,10.14238226218342,5.442404900168277,148517223.84913817,,154468.1681814383,77234.08409071915,77234.08409071915,
37,2022-01-12T00:00:00+00:00,GMX,total,total,total,total,,37.71977499654855,499787018.7042683,267484505.46621472,499787018.7042683,4334770.02641347,0.008673234526282124,17.76858492463731,9.509693076308904,8.884292462318655,4.754846538154452,125533739.04914047,,224035.46585497144,112017.73292748572,112017.73292748572,
38,2022-01-11T00:00:00+00:00,GMX,total,total,total,total,,39.65699500668283,525455183.83854747,279534204.9880032,525455183.83854747,10928778.409619112,0.02079868796760622,19.248443354788684,10.239880537729594,9.624221677394342,5.119940268864797,125288107.46104717,,267337.0129708779,133668.50648543896,133668.50648543896,
39,2022-01-10T00:00:00+00:00,GMX,total,total,total,total,,37.07101373212912,491190931.9507108,262218910.7129351,491190931.9507108,3204629.2077282434,0.006524202706677444,18.84285574775792,10.05912932731799,9.42142787387896,5.029564663658995,122138884.32526574,,249821.82678744878,124910.91339372439,124910.91339372439,
