,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
221,2021-07-12T00:00:00+00:00,Helium,total,total,total,total,,12.836002624286078,2862428585.2157955,1155470865.688697,2862428585.2157955,9978910.84435787,0.0034861693653766984,150.7151488280842,60.83888499026379,150.7151488280842,60.83888499026379,,,73316.42093000001,0.0,73316.42093000001,2285610.1539504686
222,2021-07-11T00:00:00+00:00,Helium,total,total,total,total,,13.001332586063556,2899297166.692173,1166236937.910657,2899297166.692173,12845441.94062001,0.004430536506637386,155.1037852579771,62.39021155047426,155.1037852579771,62.39021155047426,,,28426.913610000003,0.0,28426.913610000003,2375752.240261654
223,2021-07-10T00:00:00+00:00,Helium,total,total,total,total,,12.576137580587673,2804478680.471051,1123682404.5083275,2804478680.471051,6616129.644510163,0.00235912994831499,148.21319807794154,59.38521264426831,148.21319807794154,59.38521264426831,,,35040.01458,0.0,35040.01458,2322684.178479086
224,2021-07-09T00:00:00+00:00,Helium,total,total,total,total,,12.141580609280451,2707572475.8695407,1081938337.541446,2707572475.8695407,10094825.032938072,0.003728367429830703,142.135383790366,56.796899146559966,142.135383790366,56.796899146559966,,,59554.41513000001,0.0,59554.41513000001,2197738.2909605512
225,2021-07-08T00:00:00+00:00,Helium,total,total,total,total,,12.755379712062775,2844449675.7899985,1138256348.4894545,2844449675.7899985,8836198.469160635,0.0031064703110651897,150.00717472208868,60.027997823150876,150.00717472208868,60.027997823150876,,,69390.88643,0.0,69390.88643,2097108.2867482433
226,2021-07-07T00:00:00+00:00,Helium,total,total,total,total,,13.131244849796458,2928267601.50461,1166866915.68418,2928267601.50461,11166990.809775531,0.003813514449307051,156.6372926074486,62.41740830382445,156.6372926074486,62.41740830382445,,,55244.61563000001,0.0,55244.61563000001,1595719.6657811499
227,2021-07-06T00:00:00+00:00,Helium,total,total,total,total,,12.984743932493684,2895597896.9460917,1155652583.837042,2895597896.9460917,16332730.273195403,0.00564053810455557,158.35454902297198,63.20036491729575,158.35454902297198,63.20036491729575,,,58235.84365,0.0,58235.84365,1623813.6050706813
228,2021-07-05T00:00:00+00:00,Helium,total,total,total,total,,13.407556634927722,2989885129.588882,1194661023.2203093,2989885129.588882,11781400.866318166,0.0039404192320720175,166.56680945393452,66.55468902383602,166.56680945393452,66.55468902383602,,,39644.283970000004,0.0,39644.283970000004,1595250.2049030683
229,2021-07-04T00:00:00+00:00,Helium,total,total,total,total,,13.259790783572647,2956933344.7367005,1169254268.2324295,2956933344.7367005,10131348.423300035,0.0034263026054793195,163.4857185850091,64.64683236462646,163.4857185850091,64.64683236462646,,,42802.906760000005,0.0,42802.906760000005,1557718.0125419693
230,2021-07-03T00:00:00+00:00,Helium,total,total,total,total,,12.870600932790763,2870144008.01234,1136012117.216377,2870144008.01234,10806455.083335778,0.0037651264372687587,156.0763617708486,61.77551986512329,156.0763617708486,61.77551986512329,,,54434.00033,0.0,54434.00033,1982816.3402893487
231,2021-07-02T00:00:00+00:00,Helium,total,total,total,total,,12.917686589477386,2880644109.453457,1138104046.9368439,2880644109.453457,12333854.463287342,0.004281630772371752,156.55183116819737,61.85153939120355,156.55183116819737,61.85153939120355,,,75894.38541,0.0,75894.38541,1946742.5741118025
232,2021-07-01T00:00:00+00:00,Helium,total,total,total,total,,12.685284937091579,2828818540.971422,1119901953.1020281,2828818540.971422,11133110.011751708,0.003935604157885848,156.2920104811556,61.87449822496657,156.2920104811556,61.87449822496657,,,66159.58603,0.0,66159.58603,1881943.6841268956
233,2021-06-30T00:00:00+00:00,Helium,total,total,total,total,,12.735647354649691,2840049360.086881,1127652739.2086732,2840049360.086881,13629623.788621552,0.004799079896345394,161.48778205510487,64.11935734018421,161.48778205510487,64.11935734018421,,,71215.47848,0.0,71215.47848,1645669.1421192365
234,2021-06-29T00:00:00+00:00,Helium,total,total,total,total,,12.228724440671229,2727005550.269684,1092797189.5893462,2727005550.269684,11971868.59456987,0.004390115228546538,160.2128545200778,64.20234720032508,160.2128545200778,64.20234720032508,,,73598.86845000001,0.0,73598.86845000001,1582600.1784999575
235,2021-06-28T00:00:00+00:00,Helium,total,total,total,total,,11.571316725062696,2580403629.688981,1016183938.8925115,2580403629.688981,8571816.590560397,0.0033218898361236484,156.21172219198843,61.51744685670383,156.21172219198843,61.51744685670383,,,72247.59862,0.0,72247.59862,1499931.2936130136
236,2021-06-27T00:00:00+00:00,Helium,total,total,total,total,,11.062501728556844,2466937885.4681764,970969726.417143,2466937885.4681764,10295145.32378042,0.004173248700109287,152.01851327247712,59.833437684834664,152.01851327247712,59.833437684834664,,,27607.681180000003,0.0,27607.681180000003,1555535.2630751466
237,2021-06-26T00:00:00+00:00,Helium,total,total,total,total,,11.613948816267596,2589910586.027674,1025189055.3569274,2589910586.027674,14399138.866657367,0.005559705012342656,156.99972369023484,62.146700851228005,156.99972369023484,62.146700851228005,,,42920.86868000001,0.0,42920.86868000001,707885.7067193697
238,2021-06-25T00:00:00+00:00,Helium,total,total,total,total,,12.431668297458161,2772262030.33317,1090717005.7040472,2772262030.33317,13467506.556609849,0.004857948638784093,166.9836331416236,65.69793415953767,166.9836331416236,65.69793415953767,,,61118.579190000004,0.0,61118.579190000004,1342792.7337702326
239,2021-06-24T00:00:00+00:00,Helium,total,total,total,total,,11.981153476607975,2671797225.2835784,1050082887.4374511,2671797225.2835784,21342622.22214669,0.007988114524627308,162.47371263336152,63.85621771001528,162.47371263336152,63.85621771001528,,,69950.06279000001,0.0,69950.06279000001,1629353.6139818092
240,2021-06-23T00:00:00+00:00,Helium,total,total,total,total,,10.103356809553175,2253048568.530358,878656566.5240822,2253048568.530358,17951977.022826593,0.007967860646047455,140.51674172082392,54.79951011446951,140.51674172082392,54.79951011446951,,,63613.06349000001,0.0,63613.06349000001,1413720.4796960538
241,2021-06-22T00:00:00+00:00,Helium,total,total,total,total,,10.633106005151774,2371182639.1488457,930714213.222063,2371182639.1488457,20491932.76654173,0.008642072705920902,153.24420491821382,60.14996789217927,153.24420491821382,60.14996789217927,,,41034.3363,0.0,41034.3363,1436749.0648901383
242,2021-06-21T00:00:00+00:00,Helium,total,total,total,total,,12.643749953546694,2819556239.6409125,1103450327.8709712,2819556239.6409125,10607397.704266371,0.00376208055549099,185.48772175222982,72.59173784368431,185.48772175222982,72.59173784368431,,,47222.622520000004,0.0,47222.622520000004,1695462.3550898244
243,2021-06-20T00:00:00+00:00,Helium,total,total,total,total,,12.57336961593331,2803861424.353128,1095202591.0983753,2803861424.353128,5476952.945285052,0.0019533607822821084,186.37015517741267,72.79713436650995,186.37015517741267,72.79713436650995,,,23801.11014,0.0,23801.11014,1852330.8559117196
244,2021-06-19T00:00:00+00:00,Helium,total,total,total,total,,12.76671720440606,2846977936.5825515,1109980034.94324,2846977936.5825515,26812101.28532512,0.009417741156613868,187.06798547386612,72.93408437941459,187.06798547386612,72.93408437941459,,,37921.32985,0.0,37921.32985,1864265.7178723996
245,2021-06-18T00:00:00+00:00,Helium,total,total,total,total,,14.037824431406658,3130434848.203685,1210807969.102191,3130434848.203685,22593225.005704693,0.007217280058925106,205.79747013513293,79.599553718128,205.79747013513293,79.599553718128,,,63370.8896,0.0,63370.8896,1856567.1957861679
246,2021-06-17T00:00:00+00:00,Helium,total,total,total,total,,13.18463421305113,2940173429.5104017,1141101228.5284283,2940173429.5104017,8128486.948448279,0.002764628394659643,198.62070570974092,77.08604159935898,198.62070570974092,77.08604159935898,,,54203.77485,0.0,54203.77485,2091320.9494346832
247,2021-06-16T00:00:00+00:00,Helium,total,total,total,total,,13.489188596762833,3008089057.0781116,1166094079.6847653,3008089057.0781116,10267916.866831113,0.003413435131739347,207.39911794045958,80.39884424071167,207.39911794045958,80.39884424071167,,,58923.11998,0.0,58923.11998,1892108.3333613435
248,2021-06-15T00:00:00+00:00,Helium,total,total,total,total,,13.39328596981124,2986702771.2679067,1154222624.5808342,2986702771.2679067,10364378.452526655,0.0034701740502041316,214.0640442663204,82.72586257271644,214.0640442663204,82.72586257271644,,,50152.47236000001,0.0,50152.47236000001,1280763.9064678047
249,2021-06-14T00:00:00+00:00,Helium,total,total,total,total,,13.36429613279651,2980238037.6136217,1137297669.598518,2980238037.6136217,6618830.374089057,0.002220906615697376,220.40784575547545,84.1105059982562,220.40784575547545,84.1105059982562,,,45512.463760000006,0.0,45512.463760000006,1614945.2313063997
250,2021-06-13T00:00:00+00:00,Helium,total,total,total,total,,12.43737865574513,2773535440.231164,1070406724.3087437,2773535440.231164,10259360.488722129,0.00369901907143723,208.1073734785426,80.31609357445129,208.1073734785426,80.31609357445129,,,22744.906150000003,0.0,22744.906150000003,1409915.0119519199
251,2021-06-12T00:00:00+00:00,Helium,total,total,total,total,,13.4252742980066,2993836168.455472,1150770175.3528986,2993836168.455472,10406483.827524154,0.0034759697064161285,224.09731029070704,86.1384813826981,224.09731029070704,86.1384813826981,,,27741.87105,0.0,27741.87105,1829224.620596653
252,2021-06-11T00:00:00+00:00,Helium,total,total,total,total,,13.137433608029513,2929647694.5905814,1126971374.7747731,2929647694.5905814,12584374.960646868,0.004295525016159165,218.03311004649223,83.87256741799247,218.03311004649223,83.87256741799247,,,47864.00862,0.0,47864.00862,1788576.2778905877
253,2021-06-10T00:00:00+00:00,Helium,total,total,total,total,,13.858015989404723,3090337565.6372533,1191922923.556747,3090337565.6372533,25608594.466380935,0.008286665751707363,232.558810500548,89.69640740639716,232.558810500548,89.69640740639716,,,47901.365320000004,0.0,47901.365320000004,1653498.5921448024
254,2021-06-09T00:00:00+00:00,Helium,total,total,total,total,,13.955469727730632,3112069749.283931,1199092949.4898038,3112069749.283931,30966353.441003047,0.009950404693894866,235.9474600203717,90.91150216846971,235.9474600203717,90.91150216846971,,,45854.121810000004,0.0,45854.121810000004,1870226.6962027936
255,2021-06-08T00:00:00+00:00,Helium,total,total,total,total,,12.801710066402519,2854781344.8077617,1097608053.7688882,2854781344.8077617,12720851.217212724,0.004455980924896135,223.09453145903763,85.77552005045963,223.09453145903763,85.77552005045963,,,52151.84782,0.0,52151.84782,1895275.2766053698
256,2021-06-07T00:00:00+00:00,Helium,total,total,total,total,,14.66301502537488,3269852350.6585984,1250068974.64707,3269852350.6585984,7047817.631950476,0.0021553932337437004,262.7817728636593,100.46182705878135,262.7817728636593,100.46182705878135,,,46670.35485,0.0,46670.35485,2113951.8018399803
257,2021-06-06T00:00:00+00:00,Helium,total,total,total,total,,14.01572573916737,3125506839.834324,1190114850.6555736,3125506839.834324,10539033.981782679,0.003371943982800988,253.05619977226578,96.35747314998716,253.05619977226578,96.35747314998716,,,20504.372300000003,0.0,20504.372300000003,1589357.2787048128
258,2021-06-05T00:00:00+00:00,Helium,total,total,total,total,,14.846064978844527,3310672490.2823296,1260707781.2016037,3310672490.2823296,18417813.01097575,0.005563163697114934,266.05997626007263,101.31593605889509,266.05997626007263,101.31593605889509,,,29743.775080000003,0.0,29743.775080000003,1955384.8238268895
259,2021-06-04T00:00:00+00:00,Helium,total,total,total,total,,15.610214418376676,3481077815.297999,1323109881.0501554,3481077815.297999,21426005.132497642,0.006154991720764927,278.6463861875512,105.90966546724711,278.6463861875512,105.90966546724711,,,51257.278300000005,0.0,51257.278300000005,1893280.4431295036
260,2021-06-03T00:00:00+00:00,Helium,total,total,total,total,,15.676109818036888,3495772489.422226,1328867255.0583365,3495772489.422226,22198637.263702143,0.0063501378682029415,286.0493818772509,108.73752741534446,286.0493818772509,108.73752741534446,,,68499.64595,0.0,68499.64595,2059739.223843143
261,2021-06-02T00:00:00+00:00,Helium,total,total,total,total,,15.232226967768879,3396786613.81246,1298842839.967478,3396786613.81246,19119898.36842419,0.0056288193937989355,290.0640351898007,110.91294157435931,290.0640351898007,110.91294157435931,,,55386.93899,0.0,55386.93899,1984702.7523902464
262,2021-06-01T00:00:00+00:00,Helium,total,total,total,total,,16.220639365754938,3617202578.563351,1365880441.47978,3617202578.563351,27809761.37989734,0.0076881957191743955,323.86325377471957,122.29298040050166,323.86325377471957,122.29298040050166,,,50329.554820000005,0.0,50329.554820000005,1940694.3478944462
263,2021-05-31T00:00:00+00:00,Helium,total,total,total,total,,15.650393292124196,3490037704.143696,1316124498.2235045,3490037704.143696,41312870.32142704,0.011837370774641367,326.68222190314634,123.19479381851271,326.68222190314634,123.19479381851271,,,22606.977850000003,0.0,22606.977850000003,2020168.663710005
264,2021-05-30T00:00:00+00:00,Helium,total,total,total,total,,16.21533763945473,3616020293.598405,1384986403.2819638,3616020293.598405,80970313.18733591,0.022392106960981692,337.12000255823546,129.12168127046235,337.12000255823546,129.12168127046235,,,23175.273390000002,0.0,23175.273390000002,2194137.8299790677
265,2021-05-29T00:00:00+00:00,Helium,total,total,total,total,,19.449110907512363,4337151732.375257,1645221171.5523038,4337151732.375257,170894483.90291607,0.03940246835895803,403.5299311310717,153.07188381170545,403.5299311310717,153.07188381170545,,,30919.865470000004,0.0,30919.865470000004,2200360.746044938
266,2021-05-28T00:00:00+00:00,Helium,total,total,total,total,,17.554710993357144,3914700551.5186434,1410070686.9268327,3914700551.5186434,34337238.12685489,0.00877135752146721,366.88204918454136,132.1504969043113,366.88204918454136,132.1504969043113,,,47553.59812,0.0,47553.59812,1952473.9564906205
267,2021-05-27T00:00:00+00:00,Helium,total,total,total,total,,15.471373054401516,3450116191.131538,1294727991.0392423,3450116191.131538,19742021.041135445,0.005722132226120951,331.6687891694486,124.4656241420497,331.6687891694486,124.4656241420497,,,50403.02704,0.0,50403.02704,1839410.1469911686
268,2021-05-26T00:00:00+00:00,Helium,total,total,total,total,,13.95344688371158,3111618655.0676823,1170852636.075375,3111618655.0676823,19588075.679474384,0.00629514019899984,311.9157303474085,117.3689309632627,311.9157303474085,117.3689309632627,,,51900.143280000004,0.0,51900.143280000004,1810621.1449349008
269,2021-05-25T00:00:00+00:00,Helium,total,total,total,total,,13.476226089621623,3005198417.985622,1130487241.1880615,3005198417.985622,37476422.90433143,0.012470531955574434,318.4964213528276,119.81110416821441,318.4964213528276,119.81110416821441,,,47741.081860000006,0.0,47741.081860000006,1943196.918592493
270,2021-05-24T00:00:00+00:00,Helium,total,total,total,total,,11.389540687790745,2539867573.377336,945143879.7390171,2539867573.377336,19507735.030991655,0.007680611082038285,283.6102839459976,105.53799218207553,283.6102839459976,105.53799218207553,,,35088.482820000005,0.0,35088.482820000005,1608851.697205352
271,2021-05-23T00:00:00+00:00,Helium,total,total,total,total,,12.124724156879722,2703813486.984178,1018057115.529711,2703813486.984178,25694864.717967566,0.009503194226103039,310.61524828215397,116.95483628139958,310.61524828215397,116.95483628139958,,,15984.024330000002,0.0,15984.024330000002,1627070.6196601011
272,2021-05-22T00:00:00+00:00,Helium,total,total,total,total,,13.703292154402943,3055834150.431856,1149225276.8217876,3055834150.431856,49523733.121730715,0.016206289570633907,350.63007069453414,131.8634848030031,350.63007069453414,131.8634848030031,,,17894.02299,0.0,17894.02299,1870594.5374439443
273,2021-05-21T00:00:00+00:00,Helium,total,total,total,total,,13.316426983045554,2969563217.2191586,1106652601.5202055,2969563217.2191586,22679491.461135767,0.007637315592282265,343.2524405400093,127.91820834091592,343.2524405400093,127.91820834091592,,,33957.476480000005,0.0,33957.476480000005,2067683.491068384
274,2021-05-20T00:00:00+00:00,Helium,total,total,total,total,,12.381936385167041,2761171813.89225,1040697815.4022748,2761171813.89225,44799457.87436966,0.016224799068631186,328.4678994178404,123.80099769020032,328.4678994178404,123.80099769020032,,,38610.11812000001,0.0,38610.11812000001,1489501.0369243242
275,2021-05-19T00:00:00+00:00,Helium,total,total,total,total,,16.659560073193266,3715081896.3220983,1377225396.6937854,3715081896.3220983,38553366.214148834,0.010377527949603577,462.13418511335624,171.3186826510055,462.13418511335624,171.3186826510055,,,37266.73808,0.0,37266.73808,2643124.0283356463
276,2021-05-18T00:00:00+00:00,Helium,total,total,total,total,,14.202435631360578,3167143145.793409,1188748583.2838721,3167143145.793409,13907795.707359659,0.00439127474419082,411.5919028960538,154.48600487434754,411.5919028960538,154.48600487434754,,,28694.598140000002,0.0,28694.598140000002,2284060.5554335485
277,2021-05-17T00:00:00+00:00,Helium,total,total,total,total,,14.189277629018429,3164208911.2711096,1164114343.608798,3164208911.2711096,10223635.450021252,0.0032310241632921345,426.2456785328946,156.81603907817734,426.2456785328946,156.81603907817734,,,28801.68657,0.0,28801.68657,2246307.048066963
278,2021-05-16T00:00:00+00:00,Helium,total,total,total,total,,14.409758840182583,3213376221.360716,1189201499.1527748,3213376221.360716,11189579.31644557,0.003482187750710156,444.75101010410555,164.59279322778744,444.75101010410555,164.59279322778744,,,12084.518730000002,0.0,12084.518730000002,2481080.147437257
279,2021-05-15T00:00:00+00:00,Helium,total,total,total,total,,15.566222218916371,3471267554.818351,1277530813.8427095,3471267554.818351,14066465.179397896,0.004052256116032515,480.34468704079717,176.78128501171193,480.34468704079717,176.78128501171193,,,13554.669750000001,0.0,13554.669750000001,2644924.536074457
