,datetime,project,business_type,business_line,version,chain,component,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol,token_incentives
17,2022-02-01T00:00:00+00:00,QuickSwap,total,total,total,total,,174.7195846347227,174719584.6347227,63031044.545382515,174719584.6347227,2896541.367586195,0.01657822947348373,14.639225372374332,5.2811805184010465,1.9518967163165786,0.7041574024534732,666584143.8435332,57992338.32867158,173977.0149860152,150780.07965454613,23196.935331468678,
18,2022-01-31T00:00:00+00:00,QuickSwap,total,total,total,total,,173.03223022336962,173032230.22336963,62480055.00433971,173032230.22336963,2892511.539399997,0.016716605546065116,14.232213541702253,5.139097402669704,1.8976284722269672,0.6852129870226273,658504172.0394762,50293970.99813615,150881.91299440898,130764.32459515397,20117.588399254426,
19,2022-01-30T00:00:00+00:00,QuickSwap,total,total,total,total,,181.33674131398166,181336741.31398165,65378764.03676347,181336741.31398165,987569.1114008626,0.0054460508347335,14.408107207750069,5.194668408212168,1.9210809610333432,0.6926224544282893,654221188.9263767,41467661.511000514,124402.98453300126,107815.91992860117,16587.06460440018,
20,2022-01-29T00:00:00+00:00,QuickSwap,total,total,total,total,,177.97150476140055,177971504.76140055,64114476.58380296,177971504.76140055,3018607.5064692907,0.016961184379017415,13.941370584671011,5.022397709652173,1.8588494112894693,0.6696530279536235,654221188.9263767,50000589.671549074,150001.76901464746,130001.53314602777,20000.235868619715,
21,2022-01-28T00:00:00+00:00,QuickSwap,total,total,total,total,,175.286949088394,175286949.08839402,63255257.73524914,175286949.08839402,1999587.735313454,0.0114075106316392,13.363108916172017,4.822303674247898,1.781747855489603,0.6429738232330533,612794075.8050399,68823393.96638215,206470.18189914647,178940.82431259358,27529.357586552807,
22,2022-01-27T00:00:00+00:00,QuickSwap,total,total,total,total,,156.67111739825737,156671117.39825737,63337777.338829435,156671117.39825737,1979675.991291617,0.01263587076014329,11.59990502527021,4.689519126709856,1.5466540033693617,0.6252692168946475,622395391.2219543,87383307.30810304,262149.9219243096,227196.5990010682,34953.322923241314,
23,2022-01-26T00:00:00+00:00,QuickSwap,total,total,total,total,,177.34995717165341,177349957.17165342,64150459.13903518,177349957.17165342,5906747.222150751,0.03330560275486129,13.22193401219451,4.782595671942309,1.7629245349592686,0.6376794229256413,604415965.7836552,99424281.5394494,298272.8446183489,258503.13200256857,39769.71261577975,
24,2022-01-25T00:00:00+00:00,QuickSwap,total,total,total,total,,174.72194860512647,174721948.60512647,63040118.91967056,174721948.60512647,5143138.140417403,0.029436130843761087,13.129895258868016,4.737299263943608,1.7506527011824022,0.6316399018591476,622456221.3809481,77658132.89074075,232974.39867222263,201911.14551592615,31063.253156296265,
25,2022-01-24T00:00:00+00:00,QuickSwap,total,total,total,total,,181.83572078474077,181835720.78474078,67375806.05918324,181835720.78474078,7626451.955413607,0.04194143990245948,13.786800650581473,5.108439655318536,1.8382400867441966,0.6811252873758048,608278360.38031,134462142.34272856,403386.4270281856,349601.5700910941,53784.856937091485,
26,2022-01-23T00:00:00+00:00,QuickSwap,total,total,total,total,,179.76288799734473,179762887.99734473,64837191.79751295,179762887.99734473,7936324.1798335705,0.04414884667379619,13.750355677064205,4.959502254608869,1.8333807569418943,0.6612669672811827,640210910.6590686,71125311.95655464,213375.93586966422,184925.8110870424,28450.124782621897,
